method,sequence,run_id,frame_id,dynamic_map_points,suppressed_map_points,observed_unique_map_points,effective_dynamic_map_points,evidence_suppressed_map_points
Temporal,fr3_walking_xyz,run_05,482,0,0,1686,32,32
Temporal,fr3_walking_xyz,run_05,483,0,0,1814,33,33
Temporal,fr3_walking_xyz,run_05,484,0,0,1624,29,29
Temporal,fr3_walking_xyz,run_05,485,0,0,1738,33,33
Temporal,fr3_walking_xyz,run_05,486,0,0,1666,52,52
Temporal,fr3_walking_xyz,run_05,487,0,0,1678,40,40
Temporal,fr3_walking_xyz,run_05,488,0,0,1812,30,30
Temporal,fr3_walking_xyz,run_05,489,0,0,1677,27,27
Temporal,fr3_walking_xyz,run_05,490,0,0,1845,27,27
Temporal,fr3_walking_xyz,run_05,491,0,0,1509,27,27
Temporal,fr3_walking_xyz,run_05,492,0,0,1593,26,26
Temporal,fr3_walking_xyz,run_05,493,0,0,1608,26,26
Temporal,fr3_walking_xyz,run_05,494,0,0,1518,18,18
Temporal,fr3_walking_xyz,run_05,495,0,0,1459,16,16
Temporal,fr3_walking_xyz,run_05,496,0,0,1767,30,30
Temporal,fr3_walking_xyz,run_05,497,0,0,1847,20,20
Temporal,fr3_walking_xyz,run_05,498,0,0,1692,24,24
Temporal,fr3_walking_xyz,run_05,499,0,0,1873,21,21
Temporal,fr3_walking_xyz,run_05,500,0,0,2027,22,22
Temporal,fr3_walking_xyz,run_05,501,0,0,2136,21,21
Temporal,fr3_walking_xyz,run_05,502,0,0,2275,18,18
Temporal,fr3_walking_xyz,run_05,503,0,0,2136,20,20
Temporal,fr3_walking_xyz,run_05,504,0,0,2001,35,35
Temporal,fr3_walking_xyz,run_05,505,0,0,2534,44,44
Temporal,fr3_walking_xyz,run_05,506,0,0,2208,36,36
Temporal,fr3_walking_xyz,run_05,507,0,0,2044,30,30
Temporal,fr3_walking_xyz,run_05,508,0,0,2477,53,53
Temporal,fr3_walking_xyz,run_05,509,0,0,2319,39,39
Temporal,fr3_walking_xyz,run_05,510,0,0,2405,69,69
Temporal,fr3_walking_xyz,run_05,511,0,0,2231,69,69
Temporal,fr3_walking_xyz,run_05,512,0,0,2384,75,75
Temporal,fr3_walking_xyz,run_05,513,0,0,2390,112,112
Temporal,fr3_walking_xyz,run_05,514,0,0,2424,163,163
Temporal,fr3_walking_xyz,run_05,515,0,0,2492,185,185
Temporal,fr3_walking_xyz,run_05,516,0,0,2483,176,176
Temporal,fr3_walking_xyz,run_05,517,0,0,2577,218,218
Temporal,fr3_walking_xyz,run_05,518,0,0,2507,259,259
Temporal,fr3_walking_xyz,run_05,519,0,0,2557,289,289
Temporal,fr3_walking_xyz,run_05,520,0,0,2501,345,345
Temporal,fr3_walking_xyz,run_05,521,0,0,2435,409,409
Temporal,fr3_walking_xyz,run_05,522,0,0,2465,552,552
Temporal,fr3_walking_xyz,run_05,523,0,0,2089,512,512
Temporal,fr3_walking_xyz,run_05,524,0,0,2010,470,470
Temporal,fr3_walking_xyz,run_05,525,0,0,2139,473,473
Temporal,fr3_walking_xyz,run_05,526,0,0,2176,494,494
Temporal,fr3_walking_xyz,run_05,527,0,0,2171,479,479
Temporal,fr3_walking_xyz,run_05,528,0,0,2142,470,470
Temporal,fr3_walking_xyz,run_05,529,0,0,2069,477,477
Temporal,fr3_walking_xyz,run_05,530,0,0,1992,450,450
Temporal,fr3_walking_xyz,run_05,531,0,0,2000,460,460
Temporal,fr3_walking_xyz,run_05,532,0,0,1982,434,434
Temporal,fr3_walking_xyz,run_05,533,0,0,1945,429,429
Temporal,fr3_walking_xyz,run_05,534,0,0,1944,405,405
Temporal,fr3_walking_xyz,run_05,535,0,0,1957,403,403
Temporal,fr3_walking_xyz,run_05,536,0,0,1966,390,390
Temporal,fr3_walking_xyz,run_05,537,0,0,1947,366,366
Temporal,fr3_walking_xyz,run_05,538,0,0,1798,403,403
Temporal,fr3_walking_xyz,run_05,539,0,0,1828,395,395
Temporal,fr3_walking_xyz,run_05,540,0,0,2020,378,378
Temporal,fr3_walking_xyz,run_05,541,0,0,1903,362,362
Temporal,fr3_walking_xyz,run_05,542,0,0,1938,360,360
Temporal,fr3_walking_xyz,run_05,543,0,0,1996,350,350
Temporal,fr3_walking_xyz,run_05,544,0,0,1904,358,358
Temporal,fr3_walking_xyz,run_05,545,0,0,2008,317,317
Temporal,fr3_walking_xyz,run_05,546,0,0,1821,299,299
Temporal,fr3_walking_xyz,run_05,547,0,0,2028,301,301
Temporal,fr3_walking_xyz,run_05,548,0,0,2052,296,296
Temporal,fr3_walking_xyz,run_05,549,0,0,2139,304,304
Temporal,fr3_walking_xyz,run_05,550,0,0,1950,287,287
Temporal,fr3_walking_xyz,run_05,551,0,0,2023,279,279
Temporal,fr3_walking_xyz,run_05,552,0,0,2177,323,323
Temporal,fr3_walking_xyz,run_05,553,0,0,2252,304,304
Temporal,fr3_walking_xyz,run_05,554,0,0,1939,311,311
Temporal,fr3_walking_xyz,run_05,555,0,0,1893,417,417
Temporal,fr3_walking_xyz,run_05,556,0,0,2271,387,387
Temporal,fr3_walking_xyz,run_05,557,0,0,1952,372,372
Temporal,fr3_walking_xyz,run_05,558,0,0,1906,382,382
Temporal,fr3_walking_xyz,run_05,559,0,0,2035,407,407
Temporal,fr3_walking_xyz,run_05,560,0,0,1852,370,370
Temporal,fr3_walking_xyz,run_05,561,0,0,1859,351,351
Temporal,fr3_walking_xyz,run_05,562,0,0,1906,368,368
Temporal,fr3_walking_xyz,run_05,563,0,0,1919,356,356
Temporal,fr3_walking_xyz,run_05,564,0,0,1949,372,372
Temporal,fr3_walking_xyz,run_05,565,0,0,1966,326,326
Temporal,fr3_walking_xyz,run_05,566,0,0,1853,294,294
Temporal,fr3_walking_xyz,run_05,567,0,0,1973,339,339
Temporal,fr3_walking_xyz,run_05,568,0,0,2325,376,376
Temporal,fr3_walking_xyz,run_05,569,0,0,1922,339,339
Temporal,fr3_walking_xyz,run_05,570,0,0,1984,339,339
Temporal,fr3_walking_xyz,run_05,571,0,0,1938,402,402
Temporal,fr3_walking_xyz,run_05,572,0,0,2443,417,417
Temporal,fr3_walking_xyz,run_05,573,0,0,2287,392,392
Temporal,fr3_walking_xyz,run_05,574,0,0,1944,376,376
Temporal,fr3_walking_xyz,run_05,575,0,0,2103,418,418
Temporal,fr3_walking_xyz,run_05,576,0,0,2114,416,416
Temporal,fr3_walking_xyz,run_05,577,0,0,2007,380,380
Temporal,fr3_walking_xyz,run_05,578,0,0,2107,385,385
Temporal,fr3_walking_xyz,run_05,579,0,0,2055,386,386
Temporal,fr3_walking_xyz,run_05,580,0,0,2175,403,403
Temporal,fr3_walking_xyz,run_05,581,0,0,2088,429,429
Temporal,fr3_walking_xyz,run_05,582,0,0,2470,549,549
Temporal,fr3_walking_xyz,run_05,583,0,0,2467,573,573
Temporal,fr3_walking_xyz,run_05,584,0,0,1526,57,57
Temporal,fr3_walking_xyz,run_05,585,0,0,2156,327,327
Temporal,fr3_walking_xyz,run_05,586,0,0,2085,364,364
Temporal,fr3_walking_xyz,run_05,587,0,0,1436,90,90
Temporal,fr3_walking_xyz,run_05,588,0,0,1475,158,158
Temporal,fr3_walking_xyz,run_05,589,0,0,1577,202,202
Temporal,fr3_walking_xyz,run_05,590,0,0,1555,348,348
Temporal,fr3_walking_xyz,run_05,591,0,0,1482,321,321
Temporal,fr3_walking_xyz,run_05,592,0,0,1753,528,528
Temporal,fr3_walking_xyz,run_05,593,0,0,1568,433,433
Temporal,fr3_walking_xyz,run_05,594,0,0,1709,545,545
Temporal,fr3_walking_xyz,run_05,595,0,0,1004,231,231
Temporal,fr3_walking_xyz,run_05,596,0,0,1690,788,788
Temporal,fr3_walking_xyz,run_05,597,0,0,1583,741,741
Temporal,fr3_walking_xyz,run_05,598,0,0,1789,857,857
Temporal,fr3_walking_xyz,run_05,599,0,0,992,262,262
Temporal,fr3_walking_xyz,run_05,600,0,0,1237,394,394
Temporal,fr3_walking_xyz,run_05,601,0,0,1353,529,529
Temporal,fr3_walking_xyz,run_05,602,0,0,1243,393,393
Temporal,fr3_walking_xyz,run_05,603,0,0,1469,689,689
Temporal,fr3_walking_xyz,run_05,604,0,0,1047,377,377
Temporal,fr3_walking_xyz,run_05,605,0,0,1026,350,350
Temporal,fr3_walking_xyz,run_05,606,0,0,843,297,297
Temporal,fr3_walking_xyz,run_05,607,0,0,1556,819,819
Temporal,fr3_walking_xyz,run_05,608,0,0,1398,712,712
Temporal,fr3_walking_xyz,run_05,609,0,0,1612,839,839
Temporal,fr3_walking_xyz,run_05,610,0,0,1534,773,773
Temporal,fr3_walking_xyz,run_05,611,0,0,1505,733,733
Temporal,fr3_walking_xyz,run_05,612,0,0,1302,661,661
Temporal,fr3_walking_xyz,run_05,613,0,0,1398,666,666
Temporal,fr3_walking_xyz,run_05,614,0,0,1180,492,492
Temporal,fr3_walking_xyz,run_05,615,0,0,1630,751,751
Temporal,fr3_walking_xyz,run_05,616,0,0,1493,702,702
Temporal,fr3_walking_xyz,run_05,617,0,0,1573,678,678
Temporal,fr3_walking_xyz,run_05,618,0,0,1407,709,709
Temporal,fr3_walking_xyz,run_05,619,0,0,1425,759,759
Temporal,fr3_walking_xyz,run_05,620,0,0,1407,756,756
Temporal,fr3_walking_xyz,run_05,621,0,0,1676,843,843
Temporal,fr3_walking_xyz,run_05,622,0,0,1535,794,794
Temporal,fr3_walking_xyz,run_05,623,0,0,1298,703,703
Temporal,fr3_walking_xyz,run_05,624,0,0,1300,695,695
Temporal,fr3_walking_xyz,run_05,625,0,0,1270,534,534
Temporal,fr3_walking_xyz,run_05,626,0,0,1133,469,469
Temporal,fr3_walking_xyz,run_05,627,0,0,1141,490,490
Temporal,fr3_walking_xyz,run_05,628,0,0,1180,579,579
Temporal,fr3_walking_xyz,run_05,629,0,0,1028,473,473
Temporal,fr3_walking_xyz,run_05,630,0,0,1183,543,543
Temporal,fr3_walking_xyz,run_05,631,0,0,1190,541,541
Temporal,fr3_walking_xyz,run_05,632,0,0,1186,535,535
Temporal,fr3_walking_xyz,run_05,633,0,0,1169,570,570
Temporal,fr3_walking_xyz,run_05,634,0,0,1215,587,587
Temporal,fr3_walking_xyz,run_05,635,0,0,1076,514,514
Temporal,fr3_walking_xyz,run_05,636,0,0,1127,546,546
Temporal,fr3_walking_xyz,run_05,637,0,0,1204,573,573
Temporal,fr3_walking_xyz,run_05,638,0,0,998,377,377
Temporal,fr3_walking_xyz,run_05,639,0,0,1209,553,553
Temporal,fr3_walking_xyz,run_05,640,0,0,1219,550,550
Temporal,fr3_walking_xyz,run_05,641,0,0,1009,380,380
Temporal,fr3_walking_xyz,run_05,642,0,0,1069,434,434
Temporal,fr3_walking_xyz,run_05,643,0,0,1238,511,511
Temporal,fr3_walking_xyz,run_05,644,0,0,1256,510,510
Temporal,fr3_walking_xyz,run_05,645,0,0,1483,514,514
Temporal,fr3_walking_xyz,run_05,646,0,0,1502,499,499
Temporal,fr3_walking_xyz,run_05,647,0,0,1359,494,494
Temporal,fr3_walking_xyz,run_05,648,0,0,1488,569,569
Temporal,fr3_walking_xyz,run_05,649,0,0,1514,523,523
Temporal,fr3_walking_xyz,run_05,650,0,0,1519,502,502
Temporal,fr3_walking_xyz,run_05,651,0,0,1533,494,494
Temporal,fr3_walking_xyz,run_05,652,0,0,1704,502,502
Temporal,fr3_walking_xyz,run_05,653,0,0,1729,506,506
Temporal,fr3_walking_xyz,run_05,654,0,0,1813,562,562
Temporal,fr3_walking_xyz,run_05,655,0,0,1675,534,534
Temporal,fr3_walking_xyz,run_05,656,0,0,1747,462,462
Temporal,fr3_walking_xyz,run_05,657,0,0,1672,344,344
Temporal,fr3_walking_xyz,run_05,658,0,0,1602,432,432
Temporal,fr3_walking_xyz,run_05,659,0,0,1667,453,453
Temporal,fr3_walking_xyz,run_05,660,0,0,1598,408,408
Temporal,fr3_walking_xyz,run_05,661,0,0,1826,526,526
Temporal,fr3_walking_xyz,run_05,662,0,0,1828,514,514
Temporal,fr3_walking_xyz,run_05,663,0,0,1793,390,390
Temporal,fr3_walking_xyz,run_05,664,0,0,1515,220,220
Temporal,fr3_walking_xyz,run_05,665,0,0,1473,204,204
Temporal,fr3_walking_xyz,run_05,666,0,0,1793,624,624
Temporal,fr3_walking_xyz,run_05,667,0,0,1777,507,507
Temporal,fr3_walking_xyz,run_05,668,0,0,1807,520,520
Temporal,fr3_walking_xyz,run_05,669,0,0,1818,516,516
Temporal,fr3_walking_xyz,run_05,670,0,0,1832,505,505
Temporal,fr3_walking_xyz,run_05,671,0,0,1868,526,526
Temporal,fr3_walking_xyz,run_05,672,0,0,2035,549,549
Temporal,fr3_walking_xyz,run_05,673,0,0,1736,353,353
Temporal,fr3_walking_xyz,run_05,674,0,0,1848,376,376
Temporal,fr3_walking_xyz,run_05,675,0,0,1827,352,352
Temporal,fr3_walking_xyz,run_05,676,0,0,1938,368,368
Temporal,fr3_walking_xyz,run_05,677,0,0,1916,357,357
Temporal,fr3_walking_xyz,run_05,678,0,0,1976,335,335
Temporal,fr3_walking_xyz,run_05,679,0,0,2037,332,332
Temporal,fr3_walking_xyz,run_05,680,0,0,2059,343,343
Temporal,fr3_walking_xyz,run_05,681,0,0,1893,347,347
Temporal,fr3_walking_xyz,run_05,682,0,0,1885,334,334
Temporal,fr3_walking_xyz,run_05,683,0,0,2012,469,469
Temporal,fr3_walking_xyz,run_05,684,0,0,2015,612,612
Temporal,fr3_walking_xyz,run_05,685,0,0,2089,856,856
Temporal,fr3_walking_xyz,run_05,686,0,0,2010,770,770
Temporal,fr3_walking_xyz,run_05,687,0,0,2088,883,883
Temporal,fr3_walking_xyz,run_05,688,0,0,2082,913,913
Temporal,fr3_walking_xyz,run_05,689,0,0,2118,947,947
Temporal,fr3_walking_xyz,run_05,690,0,0,2059,948,948
Temporal,fr3_walking_xyz,run_05,691,0,0,2035,926,926
Temporal,fr3_walking_xyz,run_05,692,0,0,2029,909,909
Temporal,fr3_walking_xyz,run_05,693,0,0,2085,938,938
Temporal,fr3_walking_xyz,run_05,694,0,0,2208,1006,1006
Temporal,fr3_walking_xyz,run_05,695,0,0,2090,929,929
Temporal,fr3_walking_xyz,run_05,696,0,0,1984,957,957
Temporal,fr3_walking_xyz,run_05,697,0,0,2235,1234,1234
Temporal,fr3_walking_xyz,run_05,698,0,0,2127,1172,1172
Temporal,fr3_walking_xyz,run_05,699,0,0,2075,1126,1126
Temporal,fr3_walking_xyz,run_05,700,0,0,2256,1229,1229
Temporal,fr3_walking_xyz,run_05,701,0,0,2161,1203,1203
Temporal,fr3_walking_xyz,run_05,702,0,0,2114,1198,1198
Temporal,fr3_walking_xyz,run_05,703,0,0,2245,1259,1259
Temporal,fr3_walking_xyz,run_05,704,0,0,2230,1220,1220
Temporal,fr3_walking_xyz,run_05,705,0,0,2266,1242,1242
Temporal,fr3_walking_xyz,run_05,706,0,0,2542,1396,1396
Temporal,fr3_walking_xyz,run_05,707,0,0,2577,1440,1440
Temporal,fr3_walking_xyz,run_05,708,0,0,2561,1460,1460
Temporal,fr3_walking_xyz,run_05,709,0,0,2595,1459,1459
Temporal,fr3_walking_xyz,run_05,710,0,0,2642,1448,1448
Temporal,fr3_walking_xyz,run_05,711,0,0,2632,1424,1424
Temporal,fr3_walking_xyz,run_05,712,0,0,2846,1480,1480
Temporal,fr3_walking_xyz,run_05,713,0,0,2725,1439,1439
Temporal,fr3_walking_xyz,run_05,714,0,0,2711,1425,1425
Temporal,fr3_walking_xyz,run_05,715,0,0,2715,1404,1404
Temporal,fr3_walking_xyz,run_05,716,0,0,2745,1436,1436
Temporal,fr3_walking_xyz,run_05,717,0,0,2762,1468,1468
Temporal,fr3_walking_xyz,run_05,718,0,0,3259,1749,1749
Temporal,fr3_walking_xyz,run_05,719,0,0,2826,1451,1451
Temporal,fr3_walking_xyz,run_05,720,0,0,3135,1633,1633
Temporal,fr3_walking_xyz,run_05,721,0,0,2897,1500,1500
Temporal,fr3_walking_xyz,run_05,722,0,0,3027,1558,1558
Temporal,fr3_walking_xyz,run_05,723,0,0,2905,1528,1528
Temporal,fr3_walking_xyz,run_05,724,0,0,2941,1564,1564
Temporal,fr3_walking_xyz,run_05,725,0,0,2950,1644,1644
Temporal,fr3_walking_xyz,run_05,726,0,0,2475,1217,1217
Temporal,fr3_walking_xyz,run_05,727,0,0,2566,1289,1289
Temporal,fr3_walking_xyz,run_05,728,0,0,3171,1884,1884
Temporal,fr3_walking_xyz,run_05,729,0,0,2635,1353,1353
Temporal,fr3_walking_xyz,run_05,730,0,0,3423,1978,1978
Temporal,fr3_walking_xyz,run_05,731,0,0,3130,1866,1866
Temporal,fr3_walking_xyz,run_05,732,0,0,3243,1998,1998
Temporal,fr3_walking_xyz,run_05,733,0,0,2756,1461,1461
Temporal,fr3_walking_xyz,run_05,734,0,0,2102,1030,1030
Temporal,fr3_walking_xyz,run_05,735,0,0,2327,1204,1204
Temporal,fr3_walking_xyz,run_05,736,0,0,2082,1030,1030
Temporal,fr3_walking_xyz,run_05,737,0,0,2092,999,999
Temporal,fr3_walking_xyz,run_05,738,0,0,2109,1062,1062
Temporal,fr3_walking_xyz,run_05,739,0,0,2343,1153,1153
Temporal,fr3_walking_xyz,run_05,740,0,0,2257,1101,1101
Temporal,fr3_walking_xyz,run_05,741,0,0,1754,690,690
Temporal,fr3_walking_xyz,run_05,742,0,0,1866,767,767
Temporal,fr3_walking_xyz,run_05,743,0,0,2212,1025,1025
Temporal,fr3_walking_xyz,run_05,744,0,0,2198,1003,1003
Temporal,fr3_walking_xyz,run_05,745,0,0,2422,1162,1162
Temporal,fr3_walking_xyz,run_05,746,0,0,2094,1005,1005
Temporal,fr3_walking_xyz,run_05,747,0,0,1856,717,717
Temporal,fr3_walking_xyz,run_05,748,0,0,1886,826,826
Temporal,fr3_walking_xyz,run_05,749,0,0,2129,1041,1041
Temporal,fr3_walking_xyz,run_05,750,0,0,2151,1116,1116
Temporal,fr3_walking_xyz,run_05,751,0,0,2367,1215,1215
Temporal,fr3_walking_xyz,run_05,752,0,0,2238,1114,1114
Temporal,fr3_walking_xyz,run_05,753,0,0,1883,790,790
Temporal,fr3_walking_xyz,run_05,754,0,0,2149,1044,1044
Temporal,fr3_walking_xyz,run_05,755,0,0,2038,933,933
Temporal,fr3_walking_xyz,run_05,756,0,0,2199,1071,1071
Temporal,fr3_walking_xyz,run_05,757,0,0,2271,1130,1130
Temporal,fr3_walking_xyz,run_05,758,0,0,1941,793,793
Temporal,fr3_walking_xyz,run_05,759,0,0,2123,855,855
Temporal,fr3_walking_xyz,run_05,760,0,0,2212,930,930
Temporal,fr3_walking_xyz,run_05,761,0,0,2242,896,896
Temporal,fr3_walking_xyz,run_05,762,0,0,2252,894,894
Temporal,fr3_walking_xyz,run_05,763,0,0,2394,871,871
Temporal,fr3_walking_xyz,run_05,764,0,0,2102,683,683
Temporal,fr3_walking_xyz,run_05,765,0,0,2285,794,794
Temporal,fr3_walking_xyz,run_05,766,0,0,2253,935,935
Temporal,fr3_walking_xyz,run_05,767,0,0,2378,897,897
Temporal,fr3_walking_xyz,run_05,768,0,0,2409,941,941
Temporal,fr3_walking_xyz,run_05,769,0,0,2551,1060,1060
Temporal,fr3_walking_xyz,run_05,770,0,0,2653,1299,1299
Temporal,fr3_walking_xyz,run_05,771,0,0,2526,1202,1202
Temporal,fr3_walking_xyz,run_05,772,0,0,2484,1175,1175
Temporal,fr3_walking_xyz,run_05,773,0,0,2461,1207,1207
Temporal,fr3_walking_xyz,run_05,774,0,0,2336,1060,1060
Temporal,fr3_walking_xyz,run_05,775,0,0,2172,943,943
Temporal,fr3_walking_xyz,run_05,776,0,0,2063,841,841
Temporal,fr3_walking_xyz,run_05,777,0,0,1856,714,714
Temporal,fr3_walking_xyz,run_05,778,0,0,1845,678,678
Temporal,fr3_walking_xyz,run_05,779,0,0,1839,668,668
Temporal,fr3_walking_xyz,run_05,780,0,0,1869,668,668
Temporal,fr3_walking_xyz,run_05,781,0,0,1898,675,675
Temporal,fr3_walking_xyz,run_05,782,0,0,2087,807,807
Temporal,fr3_walking_xyz,run_05,783,0,0,1886,692,692
Temporal,fr3_walking_xyz,run_05,784,0,0,2390,922,922
Temporal,fr3_walking_xyz,run_05,785,0,0,2173,814,814
Temporal,fr3_walking_xyz,run_05,786,0,0,2512,964,964
Temporal,fr3_walking_xyz,run_05,787,0,0,2348,892,892
Temporal,fr3_walking_xyz,run_05,788,0,0,2891,1171,1171
Temporal,fr3_walking_xyz,run_05,789,0,0,2931,1085,1085
Temporal,fr3_walking_xyz,run_05,790,0,0,2881,1737,1737
Temporal,fr3_walking_xyz,run_05,791,0,0,3254,1421,1421
Temporal,fr3_walking_xyz,run_05,792,0,0,2965,1286,1286
Temporal,fr3_walking_xyz,run_05,793,0,0,3013,1474,1474
Temporal,fr3_walking_xyz,run_05,794,0,0,3111,1998,1998
Temporal,fr3_walking_xyz,run_05,795,0,0,2983,1815,1815
Temporal,fr3_walking_xyz,run_05,796,0,0,2785,1689,1689
Temporal,fr3_walking_xyz,run_05,797,0,0,2895,1730,1730
Temporal,fr3_walking_xyz,run_05,798,0,0,2836,1697,1697
Temporal,fr3_walking_xyz,run_05,799,0,0,3340,1912,1912
Temporal,fr3_walking_xyz,run_05,800,0,0,3492,1999,1999
Temporal,fr3_walking_xyz,run_05,801,0,0,3301,1768,1768
Temporal,fr3_walking_xyz,run_05,802,0,0,3195,1736,1736
Temporal,fr3_walking_xyz,run_05,803,0,0,2937,1601,1601
Temporal,fr3_walking_xyz,run_05,804,0,0,3466,1901,1901
Temporal,fr3_walking_xyz,run_05,805,0,0,3525,1918,1918
Temporal,fr3_walking_xyz,run_05,806,0,0,3469,1896,1896
Temporal,fr3_walking_xyz,run_05,807,0,0,3186,1703,1703
Temporal,fr3_walking_xyz,run_05,808,0,0,3487,1787,1787
Temporal,fr3_walking_xyz,run_05,809,0,0,3315,1703,1703
Temporal,fr3_walking_xyz,run_05,810,0,0,3230,1717,1717
Temporal,fr3_walking_xyz,run_05,811,0,0,3470,1840,1840
Temporal,fr3_walking_xyz,run_05,812,0,0,3643,1913,1913
Temporal,fr3_walking_xyz,run_05,813,0,0,3701,1881,1881
Temporal,fr3_walking_xyz,run_05,814,0,0,3645,1934,1934
Temporal,fr3_walking_xyz,run_05,815,0,0,3992,2180,2180
Temporal,fr3_walking_xyz,run_05,816,0,0,3947,2181,2181
Temporal,fr3_walking_xyz,run_05,817,0,0,3890,2154,2154
Temporal,fr3_walking_xyz,run_05,818,0,0,3061,1658,1658
Temporal,fr3_walking_xyz,run_05,819,0,0,3364,2000,2000
Temporal,fr3_walking_xyz,run_05,820,0,0,3356,1990,1990
Temporal,fr3_walking_xyz,run_05,821,0,0,3787,2281,2281
Temporal,fr3_walking_xyz,run_05,822,0,0,3346,2033,2033
Temporal,fr3_walking_xyz,run_05,823,0,0,3494,2128,2128
Temporal,fr3_walking_xyz,run_05,824,0,0,3455,2071,2071
Temporal,fr3_walking_xyz,run_05,825,0,0,3092,1777,1777
Temporal,fr3_walking_xyz,run_05,826,0,0,3315,1933,1933
Temporal,fr3_walking_rpy,run_01,1,0,0,236,8,8
Temporal,fr3_walking_rpy,run_01,2,0,0,448,8,8
Temporal,fr3_walking_rpy,run_01,3,0,0,533,252,252
Temporal,fr3_walking_rpy,run_01,4,0,0,403,175,175
Temporal,fr3_walking_rpy,run_01,5,0,0,225,45,45
Temporal,fr3_walking_rpy,run_01,6,0,0,263,45,45
Temporal,fr3_walking_rpy,run_01,7,0,0,274,48,48
Temporal,fr3_walking_rpy,run_01,8,0,0,226,32,32
Temporal,fr3_walking_rpy,run_01,9,0,0,247,31,31
Temporal,fr3_walking_rpy,run_01,10,0,0,266,35,35
Temporal,fr3_walking_rpy,run_01,11,0,0,266,40,40
Temporal,fr3_walking_rpy,run_01,12,0,0,268,50,50
Temporal,fr3_walking_rpy,run_01,13,0,0,281,42,42
Temporal,fr3_walking_rpy,run_01,14,0,0,319,56,56
Temporal,fr3_walking_rpy,run_01,15,0,0,335,73,73
Temporal,fr3_walking_rpy,run_01,16,0,0,345,63,63
Temporal,fr3_walking_rpy,run_01,17,0,0,371,73,73
Temporal,fr3_walking_rpy,run_01,18,0,0,424,72,72
Temporal,fr3_walking_rpy,run_01,19,0,0,470,136,136
Temporal,fr3_walking_rpy,run_01,20,0,0,451,151,151
Temporal,fr3_walking_rpy,run_01,21,0,0,420,120,120
Temporal,fr3_walking_rpy,run_01,22,0,0,429,117,117
Temporal,fr3_walking_rpy,run_01,23,0,0,645,182,182
Temporal,fr3_walking_rpy,run_01,24,0,0,568,267,267
Temporal,fr3_walking_rpy,run_01,25,0,0,566,271,271
Temporal,fr3_walking_rpy,run_01,26,0,0,492,198,198
Temporal,fr3_walking_rpy,run_01,27,0,0,512,197,197
Temporal,fr3_walking_rpy,run_01,28,0,0,490,174,174
Temporal,fr3_walking_rpy,run_01,29,0,0,483,163,163
Temporal,fr3_walking_rpy,run_01,30,0,0,495,186,186
Temporal,fr3_walking_rpy,run_01,31,0,0,473,169,169
Temporal,fr3_walking_rpy,run_01,32,0,0,403,315,315
Temporal,fr3_walking_rpy,run_01,33,0,0,431,250,250
Temporal,fr3_walking_rpy,run_01,34,0,0,430,302,302
Temporal,fr3_walking_rpy,run_01,35,0,0,97,70,70
Temporal,fr3_walking_rpy,run_01,37,0,0,109,40,40
Temporal,fr3_walking_rpy,run_01,39,0,0,89,28,28
Temporal,fr3_walking_rpy,run_01,40,0,0,96,28,28
Temporal,fr3_walking_rpy,run_01,41,0,0,96,33,33
Temporal,fr3_walking_rpy,run_01,42,0,0,108,44,44
Temporal,fr3_walking_rpy,run_01,46,0,0,107,22,22
Temporal,fr3_walking_rpy,run_01,48,0,0,104,27,27
Temporal,fr3_walking_rpy,run_01,49,0,0,105,25,25
Temporal,fr3_walking_rpy,run_01,52,0,0,93,17,17
Temporal,fr3_walking_rpy,run_01,53,0,0,106,15,15
Temporal,fr3_walking_rpy,run_01,55,0,0,206,26,26
Temporal,fr3_walking_rpy,run_01,57,0,0,172,24,24
Temporal,fr3_walking_rpy,run_01,60,0,0,91,17,17
Temporal,fr3_walking_rpy,run_01,61,0,0,142,17,17
Temporal,fr3_walking_rpy,run_01,62,0,0,82,14,14
Temporal,fr3_walking_rpy,run_01,64,0,0,82,17,17
Temporal,fr3_walking_rpy,run_01,65,0,0,77,13,13
Temporal,fr3_walking_rpy,run_01,67,0,0,76,13,13
Temporal,fr3_walking_rpy,run_01,86,0,0,201,56,56
Temporal,fr3_walking_rpy,run_01,87,0,0,99,32,32
Temporal,fr3_walking_rpy,run_01,88,0,0,102,33,33
Temporal,fr3_walking_rpy,run_01,90,0,0,78,19,19
Temporal,fr3_walking_rpy,run_01,92,0,0,109,35,35
Temporal,fr3_walking_rpy,run_01,93,0,0,82,19,19
Temporal,fr3_walking_rpy,run_01,94,0,0,100,37,37
Temporal,fr3_walking_rpy,run_01,96,0,0,102,35,35
Temporal,fr3_walking_rpy,run_01,102,0,0,101,44,44
Temporal,fr3_walking_rpy,run_01,105,0,0,93,69,69
Temporal,fr3_walking_rpy,run_01,287,0,0,89,57,57
Temporal,fr3_walking_rpy,run_01,292,0,0,71,16,16
Temporal,fr3_walking_rpy,run_01,293,0,0,92,31,31
Temporal,fr3_walking_rpy,run_01,296,0,0,90,34,34
Temporal,fr3_walking_rpy,run_01,298,0,0,70,17,17
Temporal,fr3_walking_rpy,run_01,300,0,0,93,32,32
Temporal,fr3_walking_rpy,run_01,302,0,0,90,28,28
Temporal,fr3_walking_rpy,run_01,310,0,0,85,6,6
Temporal,fr3_walking_rpy,run_01,311,0,8,487,24,24
Temporal,fr3_walking_rpy,run_01,312,0,6,993,28,28
