sequence,frame_id,timestamp,rgb_relative_path,semantic_unique_projections,temporal_unique_projections,context_available,both_ge_20,both_ge_10,both_ge_5,both_ge_1
fr3_walking_rpy,799,1341846675.961651,rgb/1341846675.961651.png,0,0,1,0,0,0,0
fr3_walking_rpy,800,1341846676.028080,rgb/1341846676.028080.png,0,0,1,0,0,0,0
fr3_walking_rpy,801,1341846676.122163,rgb/1341846676.122163.png,0,0,1,0,0,0,0
fr3_walking_rpy,802,1341846676.154447,rgb/1341846676.154447.png,0,0,1,0,0,0,0
fr3_walking_rpy,803,1341846676.190230,rgb/1341846676.190230.png,0,0,1,0,0,0,0
fr3_walking_rpy,804,1341846676.222476,rgb/1341846676.222476.png,0,0,1,0,0,0,0
fr3_walking_rpy,805,1341846676.257017,rgb/1341846676.257017.png,0,0,1,0,0,0,0
fr3_walking_rpy,806,1341846676.290401,rgb/1341846676.290401.png,0,163,1,0,0,0,0
fr3_walking_rpy,807,1341846676.322689,rgb/1341846676.322689.png,0,0,1,0,0,0,0
fr3_walking_rpy,808,1341846676.360815,rgb/1341846676.360815.png,0,0,1,0,0,0,0
fr3_walking_rpy,809,1341846676.390851,rgb/1341846676.390851.png,0,0,1,0,0,0,0
fr3_walking_rpy,810,1341846676.424250,rgb/1341846676.424250.png,142,0,1,0,0,0,0
fr3_walking_rpy,811,1341846676.459033,rgb/1341846676.459033.png,0,0,1,0,0,0,0
fr3_walking_rpy,812,1341846676.490669,rgb/1341846676.490669.png,0,0,1,0,0,0,0
fr3_walking_rpy,813,1341846676.532743,rgb/1341846676.532743.png,0,0,1,0,0,0,0
fr3_walking_rpy,814,1341846676.564052,rgb/1341846676.564052.png,0,0,1,0,0,0,0
fr3_walking_rpy,815,1341846676.596566,rgb/1341846676.596566.png,0,0,1,0,0,0,0
fr3_walking_rpy,816,1341846676.632057,rgb/1341846676.632057.png,0,0,1,0,0,0,0
fr3_walking_rpy,817,1341846676.690079,rgb/1341846676.690079.png,0,0,1,0,0,0,0
fr3_walking_rpy,818,1341846676.726102,rgb/1341846676.726102.png,0,0,1,0,0,0,0
fr3_walking_rpy,819,1341846676.758419,rgb/1341846676.758419.png,0,0,1,0,0,0,0
fr3_walking_rpy,820,1341846676.790227,rgb/1341846676.790227.png,0,0,1,0,0,0,0
fr3_walking_rpy,821,1341846676.826179,rgb/1341846676.826179.png,0,0,1,0,0,0,0
fr3_walking_rpy,822,1341846676.858331,rgb/1341846676.858331.png,0,0,1,0,0,0,0
fr3_walking_rpy,823,1341846676.894086,rgb/1341846676.894086.png,0,0,1,0,0,0,0
fr3_walking_rpy,824,1341846676.926062,rgb/1341846676.926062.png,0,0,1,0,0,0,0
fr3_walking_rpy,825,1341846676.958080,rgb/1341846676.958080.png,0,0,1,0,0,0,0
fr3_walking_rpy,826,1341846676.994140,rgb/1341846676.994140.png,0,0,1,0,0,0,0
fr3_walking_rpy,827,1341846677.026242,rgb/1341846677.026242.png,0,0,1,0,0,0,0
fr3_walking_rpy,828,1341846677.094244,rgb/1341846677.094244.png,0,0,1,0,0,0,0
fr3_walking_rpy,829,1341846677.126108,rgb/1341846677.126108.png,0,0,1,0,0,0,0
fr3_walking_rpy,830,1341846677.162066,rgb/1341846677.162066.png,0,0,1,0,0,0,0
fr3_walking_rpy,831,1341846677.194068,rgb/1341846677.194068.png,0,0,1,0,0,0,0
fr3_walking_rpy,832,1341846677.226206,rgb/1341846677.226206.png,0,0,1,0,0,0,0
fr3_walking_rpy,833,1341846677.262033,rgb/1341846677.262033.png,0,0,1,0,0,0,0
fr3_walking_rpy,834,1341846677.294125,rgb/1341846677.294125.png,0,0,1,0,0,0,0
fr3_walking_rpy,835,1341846677.326503,rgb/1341846677.326503.png,0,0,1,0,0,0,0
fr3_walking_rpy,836,1341846677.362194,rgb/1341846677.362194.png,0,0,1,0,0,0,0
fr3_walking_rpy,837,1341846677.394280,rgb/1341846677.394280.png,0,0,1,0,0,0,0
fr3_walking_rpy,838,1341846677.430058,rgb/1341846677.430058.png,0,0,1,0,0,0,0
fr3_walking_rpy,839,1341846677.468326,rgb/1341846677.468326.png,0,0,1,0,0,0,0
fr3_walking_rpy,840,1341846677.530161,rgb/1341846677.530161.png,0,0,1,0,0,0,0
fr3_walking_rpy,841,1341846677.562051,rgb/1341846677.562051.png,0,0,1,0,0,0,0
fr3_walking_rpy,842,1341846677.594105,rgb/1341846677.594105.png,0,0,1,0,0,0,0
fr3_walking_rpy,843,1341846677.630227,rgb/1341846677.630227.png,0,0,1,0,0,0,0
fr3_walking_rpy,844,1341846677.662033,rgb/1341846677.662033.png,0,0,1,0,0,0,0
fr3_walking_rpy,845,1341846677.730320,rgb/1341846677.730320.png,0,0,1,0,0,0,0
fr3_walking_rpy,846,1341846677.763691,rgb/1341846677.763691.png,0,0,1,0,0,0,0
fr3_walking_rpy,847,1341846677.798630,rgb/1341846677.798630.png,0,0,1,0,0,0,0
fr3_walking_rpy,848,1341846677.830104,rgb/1341846677.830104.png,0,0,1,0,0,0,0
fr3_walking_rpy,849,1341846677.862185,rgb/1341846677.862185.png,0,0,1,0,0,0,0
fr3_walking_rpy,850,1341846677.898344,rgb/1341846677.898344.png,0,0,1,0,0,0,0
fr3_walking_rpy,851,1341846677.930181,rgb/1341846677.930181.png,105,0,1,0,0,0,0
fr3_walking_rpy,852,1341846677.966256,rgb/1341846677.966256.png,244,0,1,0,0,0,0
fr3_walking_rpy,853,1341846677.998516,rgb/1341846677.998516.png,0,0,1,0,0,0,0
fr3_walking_rpy,854,1341846678.030368,rgb/1341846678.030368.png,0,0,1,0,0,0,0
fr3_walking_rpy,855,1341846678.066187,rgb/1341846678.066187.png,167,0,1,0,0,0,0
fr3_walking_rpy,856,1341846678.098076,rgb/1341846678.098076.png,0,0,1,0,0,0,0
fr3_walking_rpy,857,1341846678.134082,rgb/1341846678.134082.png,0,0,1,0,0,0,0
fr3_walking_rpy,858,1341846678.166092,rgb/1341846678.166092.png,0,0,1,0,0,0,0
fr3_walking_rpy,859,1341846678.204293,rgb/1341846678.204293.png,2370,0,1,0,0,0,0
fr3_walking_rpy,860,1341846678.266209,rgb/1341846678.266209.png,0,0,1,0,0,0,0
fr3_walking_rpy,861,1341846678.298316,rgb/1341846678.298316.png,0,175,1,0,0,0,0
fr3_walking_rpy,862,1341846678.334135,rgb/1341846678.334135.png,2497,0,1,0,0,0,0
fr3_walking_rpy,863,1341846678.366593,rgb/1341846678.366593.png,990,0,1,0,0,0,0
fr3_walking_rpy,864,1341846678.402292,rgb/1341846678.402292.png,2244,0,0,0,0,0,0
fr3_walking_rpy,865,1341846678.439991,rgb/1341846678.439991.png,2157,0,0,0,0,0,0
fr3_walking_halfsphere,0,1341846434.710184,rgb/1341846434.710184.png,0,0,0,0,0,0,0
fr3_walking_halfsphere,1,1341846434.746225,rgb/1341846434.746225.png,291,291,0,0,0,0,0
fr3_walking_halfsphere,2,1341846434.778203,rgb/1341846434.778203.png,432,433,1,1,1,1,1
fr3_walking_halfsphere,3,1341846434.810024,rgb/1341846434.810024.png,354,352,1,1,1,1,1
fr3_walking_halfsphere,4,1341846434.846345,rgb/1341846434.846345.png,470,466,1,1,1,1,1
fr3_walking_halfsphere,5,1341846434.878202,rgb/1341846434.878202.png,472,464,1,1,1,1,1
fr3_walking_halfsphere,6,1341846434.914148,rgb/1341846434.914148.png,354,355,1,1,1,1,1
fr3_walking_halfsphere,7,1341846434.946443,rgb/1341846434.946443.png,350,352,1,1,1,1,1
fr3_walking_halfsphere,8,1341846434.978088,rgb/1341846434.978088.png,374,377,1,1,1,1,1
fr3_walking_halfsphere,9,1341846435.014019,rgb/1341846435.014019.png,476,479,1,1,1,1,1
fr3_walking_halfsphere,10,1341846435.045942,rgb/1341846435.045942.png,592,601,1,1,1,1,1
fr3_walking_halfsphere,11,1341846435.077985,rgb/1341846435.077985.png,585,526,1,1,1,1,1
fr3_walking_halfsphere,12,1341846435.113961,rgb/1341846435.113961.png,543,548,1,1,1,1,1
fr3_walking_halfsphere,13,1341846435.146181,rgb/1341846435.146181.png,681,719,1,1,1,1,1
fr3_walking_halfsphere,14,1341846435.182052,rgb/1341846435.182052.png,544,584,1,1,1,1,1
fr3_walking_halfsphere,15,1341846435.213955,rgb/1341846435.213955.png,511,527,1,1,1,1,1
fr3_walking_halfsphere,16,1341846435.246495,rgb/1341846435.246495.png,500,513,1,1,1,1,1
fr3_walking_halfsphere,17,1341846435.281968,rgb/1341846435.281968.png,521,524,1,1,1,1,1
fr3_walking_halfsphere,18,1341846435.319946,rgb/1341846435.319946.png,517,534,1,1,1,1,1
fr3_walking_halfsphere,19,1341846435.382078,rgb/1341846435.382078.png,495,495,1,1,1,1,1
fr3_walking_halfsphere,20,1341846435.414309,rgb/1341846435.414309.png,456,533,1,1,1,1,1
fr3_walking_halfsphere,21,1341846435.450323,rgb/1341846435.450323.png,489,477,1,1,1,1,1
fr3_walking_halfsphere,22,1341846435.482273,rgb/1341846435.482273.png,470,504,1,1,1,1,1
fr3_walking_halfsphere,23,1341846435.513983,rgb/1341846435.513983.png,508,549,1,1,1,1,1
fr3_walking_halfsphere,24,1341846435.550153,rgb/1341846435.550153.png,494,533,1,1,1,1,1
fr3_walking_halfsphere,25,1341846435.582003,rgb/1341846435.582003.png,542,582,1,1,1,1,1
fr3_walking_halfsphere,26,1341846435.618180,rgb/1341846435.618180.png,522,508,1,1,1,1,1
fr3_walking_halfsphere,27,1341846435.650183,rgb/1341846435.650183.png,476,555,1,1,1,1,1
fr3_walking_halfsphere,28,1341846435.681920,rgb/1341846435.681920.png,484,513,1,1,1,1,1
fr3_walking_halfsphere,29,1341846435.717877,rgb/1341846435.717877.png,512,564,1,1,1,1,1
fr3_walking_halfsphere,30,1341846435.750187,rgb/1341846435.750187.png,520,567,1,1,1,1,1
fr3_walking_halfsphere,31,1341846435.782022,rgb/1341846435.782022.png,509,567,1,1,1,1,1
fr3_walking_halfsphere,32,1341846435.818082,rgb/1341846435.818082.png,538,608,1,1,1,1,1
fr3_walking_halfsphere,33,1341846435.849992,rgb/1341846435.849992.png,554,620,1,1,1,1,1
fr3_walking_halfsphere,34,1341846435.886101,rgb/1341846435.886101.png,560,577,1,1,1,1,1
fr3_walking_halfsphere,35,1341846435.918077,rgb/1341846435.918077.png,557,634,1,1,1,1,1
fr3_walking_halfsphere,36,1341846435.950077,rgb/1341846435.950077.png,515,604,1,1,1,1,1
fr3_walking_halfsphere,37,1341846435.986080,rgb/1341846435.986080.png,549,635,1,1,1,1,1
fr3_walking_halfsphere,38,1341846436.018119,rgb/1341846436.018119.png,550,647,1,1,1,1,1
fr3_walking_halfsphere,39,1341846436.050565,rgb/1341846436.050565.png,555,633,1,1,1,1,1
fr3_walking_halfsphere,40,1341846436.085970,rgb/1341846436.085970.png,604,606,1,1,1,1,1
fr3_walking_halfsphere,41,1341846436.118116,rgb/1341846436.118116.png,605,651,1,1,1,1,1
fr3_walking_halfsphere,42,1341846436.153952,rgb/1341846436.153952.png,605,647,1,1,1,1,1
fr3_walking_halfsphere,43,1341846436.185994,rgb/1341846436.185994.png,605,657,1,1,1,1,1
fr3_walking_halfsphere,44,1341846436.218096,rgb/1341846436.218096.png,554,609,1,1,1,1,1
fr3_walking_halfsphere,45,1341846436.253965,rgb/1341846436.253965.png,599,664,1,1,1,1,1
fr3_walking_halfsphere,46,1341846436.286007,rgb/1341846436.286007.png,606,706,1,1,1,1,1
fr3_walking_halfsphere,47,1341846436.318164,rgb/1341846436.318164.png,625,730,1,1,1,1,1
fr3_walking_halfsphere,48,1341846436.354084,rgb/1341846436.354084.png,662,740,1,1,1,1,1
fr3_walking_halfsphere,49,1341846436.385958,rgb/1341846436.385958.png,687,764,1,1,1,1,1
fr3_walking_halfsphere,50,1341846436.422052,rgb/1341846436.422052.png,690,760,1,1,1,1,1
fr3_walking_halfsphere,51,1341846436.453972,rgb/1341846436.453972.png,680,757,1,1,1,1,1
fr3_walking_halfsphere,52,1341846436.485966,rgb/1341846436.485966.png,677,777,1,1,1,1,1
fr3_walking_halfsphere,53,1341846436.522075,rgb/1341846436.522075.png,683,719,1,1,1,1,1
fr3_walking_halfsphere,54,1341846436.553975,rgb/1341846436.553975.png,687,741,1,1,1,1,1
fr3_walking_halfsphere,55,1341846436.590103,rgb/1341846436.590103.png,682,750,1,1,1,1,1
fr3_walking_halfsphere,56,1341846436.622042,rgb/1341846436.622042.png,708,766,1,1,1,1,1
fr3_walking_halfsphere,57,1341846436.654125,rgb/1341846436.654125.png,732,770,1,1,1,1,1
fr3_walking_halfsphere,58,1341846436.690078,rgb/1341846436.690078.png,670,833,1,1,1,1,1
fr3_walking_halfsphere,59,1341846436.722015,rgb/1341846436.722015.png,677,813,1,1,1,1,1
fr3_walking_halfsphere,60,1341846436.754167,rgb/1341846436.754167.png,669,780,1,1,1,1,1
fr3_walking_halfsphere,61,1341846436.790021,rgb/1341846436.790021.png,662,760,1,1,1,1,1
fr3_walking_halfsphere,62,1341846436.822079,rgb/1341846436.822079.png,673,761,1,1,1,1,1
fr3_walking_halfsphere,63,1341846436.858129,rgb/1341846436.858129.png,698,806,1,1,1,1,1
fr3_walking_halfsphere,64,1341846436.889894,rgb/1341846436.889894.png,698,765,1,1,1,1,1
fr3_walking_halfsphere,65,1341846436.922139,rgb/1341846436.922139.png,679,773,1,1,1,1,1
fr3_walking_halfsphere,66,1341846436.958108,rgb/1341846436.958108.png,691,780,1,1,1,1,1
fr3_walking_halfsphere,67,1341846436.990096,rgb/1341846436.990096.png,661,767,1,1,1,1,1
fr3_walking_halfsphere,68,1341846437.058136,rgb/1341846437.058136.png,661,756,1,1,1,1,1
fr3_walking_halfsphere,69,1341846437.096585,rgb/1341846437.096585.png,670,769,1,1,1,1,1
fr3_walking_halfsphere,70,1341846437.126102,rgb/1341846437.126102.png,664,699,1,1,1,1,1
fr3_walking_halfsphere,71,1341846437.158050,rgb/1341846437.158050.png,663,744,1,1,1,1,1
fr3_walking_halfsphere,72,1341846437.226114,rgb/1341846437.226114.png,600,747,1,1,1,1,1
fr3_walking_halfsphere,73,1341846437.258123,rgb/1341846437.258123.png,647,0,1,0,0,0,0
fr3_walking_halfsphere,74,1341846437.290095,rgb/1341846437.290095.png,634,0,1,0,0,0,0
fr3_walking_halfsphere,75,1341846437.326061,rgb/1341846437.326061.png,638,0,1,0,0,0,0
fr3_walking_halfsphere,76,1341846437.364153,rgb/1341846437.364153.png,641,107,1,1,1,1,1
fr3_walking_halfsphere,77,1341846437.396140,rgb/1341846437.396140.png,623,0,1,0,0,0,0
fr3_walking_halfsphere,78,1341846437.431962,rgb/1341846437.431962.png,611,0,1,0,0,0,0
fr3_walking_halfsphere,79,1341846437.464061,rgb/1341846437.464061.png,567,0,1,0,0,0,0
fr3_walking_halfsphere,80,1341846437.500080,rgb/1341846437.500080.png,600,0,1,0,0,0,0
fr3_walking_halfsphere,81,1341846437.536428,rgb/1341846437.536428.png,587,0,1,0,0,0,0
fr3_walking_halfsphere,82,1341846437.568842,rgb/1341846437.568842.png,582,0,1,0,0,0,0
fr3_walking_halfsphere,83,1341846437.600736,rgb/1341846437.600736.png,617,0,1,0,0,0,0
fr3_walking_halfsphere,84,1341846437.632742,rgb/1341846437.632742.png,623,0,1,0,0,0,0
fr3_walking_halfsphere,85,1341846437.669713,rgb/1341846437.669713.png,645,0,1,0,0,0,0
fr3_walking_halfsphere,86,1341846437.700232,rgb/1341846437.700232.png,651,0,1,0,0,0,0
fr3_walking_halfsphere,87,1341846437.739652,rgb/1341846437.739652.png,638,0,1,0,0,0,0
fr3_walking_halfsphere,88,1341846437.795294,rgb/1341846437.795294.png,719,0,1,0,0,0,0
fr3_walking_halfsphere,89,1341846437.830422,rgb/1341846437.830422.png,718,0,1,0,0,0,0
fr3_walking_halfsphere,90,1341846437.863213,rgb/1341846437.863213.png,720,0,1,0,0,0,0
fr3_walking_halfsphere,91,1341846437.930096,rgb/1341846437.930096.png,742,0,1,0,0,0,0
fr3_walking_halfsphere,92,1341846437.961942,rgb/1341846437.961942.png,744,0,1,0,0,0,0
fr3_walking_halfsphere,93,1341846437.994103,rgb/1341846437.994103.png,725,0,1,0,0,0,0
fr3_walking_halfsphere,94,1341846438.030032,rgb/1341846438.030032.png,722,0,1,0,0,0,0
fr3_walking_halfsphere,95,1341846438.068074,rgb/1341846438.068074.png,688,0,1,0,0,0,0
fr3_walking_halfsphere,96,1341846438.130017,rgb/1341846438.130017.png,705,0,1,0,0,0,0
fr3_walking_halfsphere,97,1341846438.164374,rgb/1341846438.164374.png,740,0,1,0,0,0,0
fr3_walking_halfsphere,98,1341846438.198015,rgb/1341846438.198015.png,780,0,1,0,0,0,0
fr3_walking_halfsphere,99,1341846438.229906,rgb/1341846438.229906.png,728,0,1,0,0,0,0
fr3_walking_halfsphere,100,1341846438.262251,rgb/1341846438.262251.png,730,0,1,0,0,0,0
fr3_walking_halfsphere,101,1341846438.298333,rgb/1341846438.298333.png,770,0,1,0,0,0,0
fr3_walking_halfsphere,102,1341846438.329987,rgb/1341846438.329987.png,811,108,1,1,1,1,1
fr3_walking_halfsphere,103,1341846438.366126,rgb/1341846438.366126.png,926,104,1,1,1,1,1
fr3_walking_halfsphere,104,1341846438.398154,rgb/1341846438.398154.png,908,0,1,0,0,0,0
fr3_walking_halfsphere,105,1341846438.430136,rgb/1341846438.430136.png,835,131,1,1,1,1,1
fr3_walking_halfsphere,106,1341846438.465965,rgb/1341846438.465965.png,909,656,1,1,1,1,1
fr3_walking_halfsphere,107,1341846438.530106,rgb/1341846438.530106.png,917,0,1,0,0,0,0
fr3_walking_halfsphere,108,1341846438.566686,rgb/1341846438.566686.png,918,666,1,1,1,1,1
fr3_walking_halfsphere,109,1341846438.598145,rgb/1341846438.598145.png,909,665,1,1,1,1,1
fr3_walking_halfsphere,110,1341846438.634113,rgb/1341846438.634113.png,933,844,1,1,1,1,1
fr3_walking_halfsphere,111,1341846438.665920,rgb/1341846438.665920.png,898,831,1,1,1,1,1
fr3_walking_halfsphere,112,1341846438.697986,rgb/1341846438.697986.png,950,886,1,1,1,1,1
fr3_walking_halfsphere,113,1341846438.734146,rgb/1341846438.734146.png,959,894,1,1,1,1,1
fr3_walking_halfsphere,114,1341846438.766996,rgb/1341846438.766996.png,988,928,1,1,1,1,1
fr3_walking_halfsphere,115,1341846438.801972,rgb/1341846438.801972.png,882,896,1,1,1,1,1
fr3_walking_halfsphere,116,1341846438.834118,rgb/1341846438.834118.png,1001,891,1,1,1,1,1
fr3_walking_halfsphere,117,1341846438.865936,rgb/1341846438.865936.png,991,905,1,1,1,1,1
fr3_walking_halfsphere,118,1341846438.902045,rgb/1341846438.902045.png,1023,911,1,1,1,1,1
fr3_walking_halfsphere,119,1341846438.934115,rgb/1341846438.934115.png,1032,924,1,1,1,1,1
fr3_walking_halfsphere,120,1341846438.966314,rgb/1341846438.966314.png,1021,914,1,1,1,1,1
fr3_walking_halfsphere,121,1341846439.001871,rgb/1341846439.001871.png,1038,964,1,1,1,1,1
fr3_walking_halfsphere,122,1341846439.034612,rgb/1341846439.034612.png,1061,988,1,1,1,1,1
fr3_walking_halfsphere,123,1341846439.070117,rgb/1341846439.070117.png,1057,989,1,1,1,1,1
fr3_walking_halfsphere,124,1341846439.101969,rgb/1341846439.101969.png,1052,999,1,1,1,1,1
fr3_walking_halfsphere,125,1341846439.134146,rgb/1341846439.134146.png,1070,1021,1,1,1,1,1
fr3_walking_halfsphere,126,1341846439.170111,rgb/1341846439.170111.png,1069,1055,1,1,1,1,1
fr3_walking_halfsphere,127,1341846439.202174,rgb/1341846439.202174.png,1075,1067,1,1,1,1,1
fr3_walking_halfsphere,128,1341846439.234198,rgb/1341846439.234198.png,1068,1049,1,1,1,1,1
fr3_walking_halfsphere,129,1341846439.269869,rgb/1341846439.269869.png,1054,1029,1,1,1,1,1
fr3_walking_halfsphere,130,1341846439.302022,rgb/1341846439.302022.png,950,1033,1,1,1,1,1
fr3_walking_halfsphere,131,1341846439.338209,rgb/1341846439.338209.png,1086,1047,1,1,1,1,1
fr3_walking_halfsphere,132,1341846439.369920,rgb/1341846439.369920.png,1091,1024,1,1,1,1,1
fr3_walking_halfsphere,133,1341846439.402179,rgb/1341846439.402179.png,1070,1007,1,1,1,1,1
fr3_walking_halfsphere,134,1341846439.437979,rgb/1341846439.437979.png,1103,1049,1,1,1,1,1
fr3_walking_halfsphere,135,1341846439.470001,rgb/1341846439.470001.png,1109,1059,1,1,1,1,1
fr3_walking_halfsphere,136,1341846439.502101,rgb/1341846439.502101.png,1086,1016,1,1,1,1,1
fr3_walking_halfsphere,137,1341846439.538102,rgb/1341846439.538102.png,1038,987,1,1,1,1,1
fr3_walking_halfsphere,138,1341846439.570087,rgb/1341846439.570087.png,1035,989,1,1,1,1,1
fr3_walking_halfsphere,139,1341846439.605986,rgb/1341846439.605986.png,1056,999,1,1,1,1,1
fr3_walking_halfsphere,140,1341846439.638201,rgb/1341846439.638201.png,1033,974,1,1,1,1,1
fr3_walking_halfsphere,141,1341846439.670177,rgb/1341846439.670177.png,1013,951,1,1,1,1,1
fr3_walking_halfsphere,142,1341846439.706034,rgb/1341846439.706034.png,1005,940,1,1,1,1,1
fr3_walking_halfsphere,143,1341846439.737939,rgb/1341846439.737939.png,997,945,1,1,1,1,1
fr3_walking_halfsphere,144,1341846439.774173,rgb/1341846439.774173.png,1003,940,1,1,1,1,1
fr3_walking_halfsphere,145,1341846439.806288,rgb/1341846439.806288.png,989,932,1,1,1,1,1
fr3_walking_halfsphere,146,1341846439.846398,rgb/1341846439.846398.png,1010,935,1,1,1,1,1
fr3_walking_halfsphere,147,1341846439.906194,rgb/1341846439.906194.png,976,917,1,1,1,1,1
fr3_walking_halfsphere,148,1341846439.938149,rgb/1341846439.938149.png,965,900,1,1,1,1,1
fr3_walking_halfsphere,149,1341846439.974174,rgb/1341846439.974174.png,987,915,1,1,1,1,1
fr3_walking_halfsphere,150,1341846440.006174,rgb/1341846440.006174.png,830,867,1,1,1,1,1
fr3_walking_halfsphere,151,1341846440.042214,rgb/1341846440.042214.png,966,1013,1,1,1,1,1
fr3_walking_halfsphere,152,1341846440.073971,rgb/1341846440.073971.png,980,1031,1,1,1,1,1
fr3_walking_halfsphere,153,1341846440.106449,rgb/1341846440.106449.png,958,993,1,1,1,1,1
fr3_walking_halfsphere,154,1341846440.142076,rgb/1341846440.142076.png,965,1008,1,1,1,1,1
fr3_walking_halfsphere,155,1341846440.173898,rgb/1341846440.173898.png,973,1018,1,1,1,1,1
fr3_walking_halfsphere,156,1341846440.206048,rgb/1341846440.206048.png,983,1020,1,1,1,1,1
fr3_walking_halfsphere,157,1341846440.242218,rgb/1341846440.242218.png,967,1010,1,1,1,1,1
fr3_walking_halfsphere,158,1341846440.274220,rgb/1341846440.274220.png,933,979,1,1,1,1,1
fr3_walking_halfsphere,159,1341846440.310040,rgb/1341846440.310040.png,826,990,1,1,1,1,1
fr3_walking_halfsphere,160,1341846440.341908,rgb/1341846440.341908.png,952,992,1,1,1,1,1
fr3_walking_halfsphere,161,1341846440.374065,rgb/1341846440.374065.png,933,985,1,1,1,1,1
fr3_walking_halfsphere,162,1341846440.410065,rgb/1341846440.410065.png,916,964,1,1,1,1,1
fr3_walking_halfsphere,163,1341846440.442063,rgb/1341846440.442063.png,900,931,1,1,1,1,1
fr3_walking_halfsphere,164,1341846440.474055,rgb/1341846440.474055.png,926,943,1,1,1,1,1
fr3_walking_halfsphere,165,1341846440.510034,rgb/1341846440.510034.png,893,795,1,1,1,1,1
fr3_walking_halfsphere,166,1341846440.542081,rgb/1341846440.542081.png,739,850,1,1,1,1,1
fr3_walking_halfsphere,167,1341846440.578060,rgb/1341846440.578060.png,834,893,1,1,1,1,1
fr3_walking_halfsphere,168,1341846440.610154,rgb/1341846440.610154.png,827,892,1,1,1,1,1
fr3_walking_halfsphere,169,1341846440.642042,rgb/1341846440.642042.png,816,886,1,1,1,1,1
fr3_walking_halfsphere,170,1341846440.678071,rgb/1341846440.678071.png,835,887,1,1,1,1,1
fr3_walking_halfsphere,171,1341846440.710213,rgb/1341846440.710213.png,816,877,1,1,1,1,1
fr3_walking_halfsphere,172,1341846440.742033,rgb/1341846440.742033.png,808,872,1,1,1,1,1
fr3_walking_halfsphere,173,1341846440.778145,rgb/1341846440.778145.png,830,890,1,1,1,1,1
fr3_walking_halfsphere,174,1341846440.810360,rgb/1341846440.810360.png,733,892,1,1,1,1,1
fr3_walking_halfsphere,175,1341846440.846329,rgb/1341846440.846329.png,795,871,1,1,1,1,1
fr3_walking_halfsphere,176,1341846440.878141,rgb/1341846440.878141.png,810,783,1,1,1,1,1
fr3_walking_halfsphere,177,1341846440.920960,rgb/1341846440.920960.png,817,872,1,1,1,1,1
fr3_walking_halfsphere,178,1341846440.952308,rgb/1341846440.952308.png,798,851,1,1,1,1,1
fr3_walking_halfsphere,179,1341846440.986714,rgb/1341846440.986714.png,840,903,1,1,1,1,1
fr3_walking_halfsphere,180,1341846441.052118,rgb/1341846441.052118.png,836,878,1,1,1,1,1
fr3_walking_halfsphere,181,1341846441.114116,rgb/1341846441.114116.png,777,900,1,1,1,1,1
fr3_walking_halfsphere,182,1341846441.146132,rgb/1341846441.146132.png,868,812,1,1,1,1,1
fr3_walking_halfsphere,183,1341846441.178054,rgb/1341846441.178054.png,858,892,1,1,1,1,1
fr3_walking_halfsphere,184,1341846441.214136,rgb/1341846441.214136.png,877,920,1,1,1,1,1
fr3_walking_halfsphere,185,1341846441.246039,rgb/1341846441.246039.png,877,918,1,1,1,1,1
fr3_walking_halfsphere,186,1341846441.282130,rgb/1341846441.282130.png,881,916,1,1,1,1,1
